ID,D_ID,U_ID,Speaker,Utterance,Emotion,Label
2011,152,5,Ross,"Okay Rach, before anything happens  I just want to lay down a couple of ground rules.",neutral,0
2012,152,6,Ross,This is just about tonight.,neutral,1
2013,152,7,Ross,"I don't to go through with this if it's going to raise the question of ""Us.""",neutral,0
2014,152,8,Ross,I just want this to be  about what it is!,joy,1
2015,152,9,Rachel,"And um, what-what is that Ross?",neutral,0
2016,152,10,Ross,The physical act of love.,joy,1
2017,152,11,Rachel,What?! Are you crazy?,surprise,0
2018,152,12,Ross,Oh so-so you weren't trying to entice me just now with your-your nakedness?,surprise,0
2019,152,13,Rachel,"Oh God, you saw me?! Oh!",surprise,0
2020,152,14,Ross,You weren't trying to entice me with your nakedness.,joy,1
2021,152,15,Rachel,"Noo!! No! You thought, you actually thought I wanted to have sex with you?!",anger,0
2022,152,16,Ross,No! No!  No!  No-no-no-no.,joy,1
2023,153,0,Director,Ah Joey.,neutral,0
2024,153,1,Director,Joey Tribbiani.,neutral,0
2025,153,2,Director,"Listen Joey, I got a problem, I just got a call from my dance captain, he's having a relationship crisis and can't get out of Long Island.",neutral,0
2026,153,3,Joey,"So, does that mean the audition is off?",sadness,1
2027,153,4,Director,"Listen Joey, seeing as you've got the most experience, I want you to take these dancers and show them the combination.",neutral,1
2028,153,5,Joey,What?!,surprise,0
2029,153,6,Director,"Aw come on Joey, it's easy.",neutral,0
2030,153,7,Director,"Y'know, it's hand, hand, head, head,  up, pas de bouree, pas de bouree, big turn here, grand sissone, sissone, sissone, slide back, step, step, step, and jazz hands!",neutral,1
2031,153,8,Joey,"It's ah, step-ity, step and jazz hands.",sadness,1
2032,153,9,Director,Have fun.,neutral,0
2033,153,10,Joey,Bye.,neutral,0
2034,154,0,Chandler,Wow! Fortunately she has a,surprise,1
2035,154,1,Monica,"Oh, I so can't believe this! My uterus is an inhospitable environment? I was trying so hard to be a good hostess!",surprise,1
2036,154,2,Chandler,"Oh, I can't believe my sperm have low motility because, let me tell you, when I was growing up they sure seem to be in a hurry to get places!",surprise,1
2037,154,3,Doctor Connelly,Hi there.,neutral,0
2038,154,4,Chandler,Hi.,neutral,0
2039,154,5,Monica,Hi.,neutral,0
2040,154,6,Doctor Connelly,I'm sorry there wasn't better news from your test last week but I wanted to talk to you about your options.,neutral,0
2041,154,7,Monica,Ok.,neutral,0
2042,154,8,Doctor Connelly,"Above all, even though your chances of conceiving through natural means aren't great, you never know!",neutral,0
2043,154,9,Doctor Connelly,"So, keep having sex on a regular basis.",neutral,0
2044,154,10,Chandler,"Oh, DAMN IT!",anger,1
2045,154,11,Monica,"Don't worry, after a while he'll tune it out.",neutral,1
2046,154,12,Doctor Connelly,"Ok, given your situation, the options with the greatest chances for success would be surrogacy, or insemination using a sperm donor.",neutral,0
2047,154,13,Monica,Ok.,neutral,0
2048,155,0,Ross,"Hi, is uh, is Carol here?",neutral,0
2049,155,1,Susan,"No, she's at a faculty meeting.",neutral,0
2050,155,2,Ross,"Oh, I uh, just came by to pick up my skull. Well, not mine, but...",neutral,1
2051,155,3,Susan,Come in.,neutral,0
2052,155,4,Ross,"Thanks. Yeah, Carol borrowed it for a class, and I have to get it back to the museum.",neutral,0
2053,155,5,Susan,What's it look like?,neutral,0
2054,155,6,Ross,Kinda like a big face without skin.,neutral,1
2055,155,7,Susan,"Yes, I'm familiar with the concept. We can just look for it.",neutral,1
2056,155,8,Ross,"Ok.  Wow, you guys sure have a lot of books about bein' a lesbian.",surprise,1
2057,155,9,Susan,"Well, you know, you have to take a course. Otherwise, they don't let you do it.",neutral,1
2058,155,10,Ross,"Hey, hey, Yertle the Turtle. A classic.",joy,0
2059,155,11,Susan,"Actually, I'm reading it to the baby.",neutral,0
2060,155,12,Ross,"The uh, the baby that hasn't been born yet? Wouldn't that mean you're... crazy?",surprise,0
2061,155,13,Susan,"What, you don't think they can hear sounds in there?",joy,0
2062,155,14,Ross,"You're not serious, I mean, you really... you really talk to it?",surprise,0
2063,156,0,Chandler,Someone on the subway licked my neck! Licked my neck!!,disgust,1
2064,156,1,Phoebe,Oh Willie’s still alive!,surprise,0
2065,156,2,Chandler,What are you guys doing?,neutral,0
2066,156,3,Monica,"Oh, my mom called, they’re gonna run our engagement announcement in the local paper, so we’re looking for a good picture of us.",joy,0
2067,156,4,Chandler,"Oooh, I’m afraid that does not exist.",neutral,1
2068,156,5,Monica,"That’s not true, there are great pictures of us!",surprise,0
2069,156,6,Chandler,"No, there are great pictures of you standing next to a guy who’s going like this",neutral,0
2070,156,7,Phoebe,Oh my God! That’s the creep that you’re with at the,surprise,0
2071,156,8,Chandler,"I don’t know what it is, I just can’t take a good picture.",sadness,0
2072,156,9,Monica,"Oh, here’s a great one.",joy,0
2073,156,10,Chandler,"Yeah, I’m not in that.",neutral,1
2074,156,11,Monica,"I know, but look at me: all tan.",joy,1
2075,156,12,Phoebe,"Hey, why don’t you guys go get portraits done by a professional photographer.",neutral,0
2076,156,13,Monica,That’s a good idea! I bet they have one of those wind machines! Y’know,joy,1
2077,156,14,Phoebe,"Yeah that’s great! Next to that, Chandler won’t look so stupid.",neutral,1
2078,156,15,Monica,Chandler what do you say?,neutral,0
2079,156,16,Chandler,"All right, but I should warn you, I’m not going. I’m going.",neutral,1
2080,157,0,Monica,Gimme them!,anger,0
2081,157,1,Rachel,No! They are mine!,anger,0
2082,157,2,Monica,You stole them from me!,anger,0
2083,157,3,Rachel,You stole them from me!!,anger,0
2084,157,4,Monica,Gimme them!,anger,0
2085,157,5,Monica,You just wanna each take one?,neutral,0
2086,157,6,Rachel,Yeah that seems fair. We never use them.,neutral,1
2087,157,7,Ross,"Look, I really need some help, okay? Why? Why did I have to speak in a British accent?! What do I do?",anger,0
2088,157,8,Rachel,Well,neutral,0
2089,157,9,Monica,Why don¡¯t you phase it out?,neutral,0
2090,157,10,Monica,"Yeah, fade the accent out and people will think you¡¯re, y¡¯know, that you¡¯re adjusting to life in America.",anger,0
2091,157,11,Rachel,"Yeah, I mean, come on Ross, no one will even notice. I mean they¡¯re probably not even listening!",neutral,0
2092,157,12,Ross,They¡¯re not listening too me?,surprise,0
2093,157,13,Rachel,Of course they¡¯re listening to you! Everybody listens to you.,neutral,1
2094,157,14,Ross,Monica you really think I should try this phasing out thing?,neutral,0
2095,157,15,Monica,I think you look fine.,neutral,0
